Domain,Have_IP,Have_At,URL_Length,URL_Depth,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
phishing-example-1798.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1906.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2533.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4097.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8612.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7375.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4688.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5204.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8636.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8652.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5134.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3528.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7597.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8158.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6975.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7009.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3689.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-106.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2174.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-989.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8094.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8880.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4456.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4226.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7821.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1711.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5225.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2629.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2801.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4813.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7965.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2836.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2424.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2168.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4198.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5451.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9906.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5571.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8992.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9110.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8059.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6537.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8983.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4690.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6578.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6313.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5646.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6104.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9132.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3097.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2930.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3438.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1802.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4392.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9426.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2536.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4464.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7308.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8589.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3468.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3150.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-890.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-677.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8514.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7323.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5882.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-517.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7775.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8865.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6362.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3391.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2071.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-168.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-691.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3913.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8867.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1593.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-101.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5639.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7652.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5759.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9189.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3889.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7809.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-383.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1853.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3564.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2341.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5319.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4796.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2037.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3013.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7877.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2549.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2734.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1590.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8081.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3189.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7475.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5025.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3485.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7812.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9989.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9161.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-956.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7444.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9353.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4109.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3436.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3751.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5349.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3239.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8942.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1472.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8860.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4875.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3705.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4792.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8656.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6127.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5913.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1131.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5015.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9903.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5196.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9747.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5717.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-474.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6166.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7045.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8783.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4477.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6477.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6536.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-581.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6853.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7807.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7935.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6487.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9074.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5763.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3805.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8574.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1034.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7948.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6058.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3547.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8793.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7643.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7588.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3221.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9418.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6940.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9969.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1371.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5154.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6324.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9793.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9785.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4053.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6184.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5483.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9302.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7221.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5466.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8682.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7449.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2155.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6695.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2321.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1659.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4442.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3902.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9201.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7465.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-910.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1954.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6281.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4334.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9096.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5077.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6372.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3445.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8087.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1604.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-714.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8018.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7823.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6099.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-868.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4479.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2331.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5982.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3918.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1884.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6973.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7556.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6732.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6472.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3502.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4173.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3741.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3865.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4353.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5212.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7694.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2268.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3680.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6393.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3894.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3720.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4475.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5752.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1306.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5735.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6568.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5576.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7880.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6252.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2028.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7250.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9910.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4032.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8047.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7748.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7813.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3830.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4781.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-847.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7004.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6080.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1296.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-266.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1731.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3067.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9536.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-390.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2831.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2426.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8705.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4527.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-404.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4817.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2799.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2421.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1961.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4521.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2047.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2097.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2841.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-16.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4057.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4739.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4027.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9795.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1931.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8457.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1305.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9634.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9657.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8698.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2149.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7631.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3964.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5472.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6422.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3728.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9467.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7952.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1345.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5111.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2851.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9975.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4177.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2064.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2377.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8966.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9716.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1104.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5324.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5609.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-445.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4311.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4145.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5701.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2231.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7476.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3034.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5023.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-682.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5620.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4250.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4252.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1496.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1708.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-668.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-895.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2798.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1412.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3040.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3509.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6327.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8225.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5255.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9838.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8712.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4897.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9968.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3042.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4881.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3702.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6405.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-752.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-268.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8282.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2883.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2220.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3807.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-7232.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-2541.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-4352.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9367.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9349.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-5293.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9335.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8989.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1142.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8882.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-3946.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1282.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6971.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1038.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-8043.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1720.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-9510.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1756.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-1024.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-6290.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
phishing-example-433.com,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
